830,Weekly Forecast,SenderID:,ZZ:F159B,ReceiverID:,ZZ:GUEUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,25688-EW010-FI,SGWCKR,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,6120,120,EA,P,20260112,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,25688-EW010-MC,SGWCKR,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,6240,120,EA,P,20260119,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,31111-EW010,SGWCKR,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,6360,120,EA,P,20260126,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,31111-EW010-DB,SGWCKR,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,6480,120,EA,P,20260202,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,31111-EW010-FI,SGWCKR,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,6600,120,EA,P,20260209,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,31111-EW010-LK,SGWCKR,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,6720,120,EA,P,20260216,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,31111-EW010-MC,SGWCKR,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,6840,120,EA,P,20260223,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,31111-EW020,SGWCKR,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,6960,120,EA,P,20260302,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,31111-EW020-DB,SGWCKR,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,7080,120,EA,P,20260309,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,31111-EW020-FI,SGWCKR,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,7200,120,EA,P,20260316,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,31111-EW020-LK,SGWCKR,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,7320,120,EA,P,20260323,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,31111-EW020-MC,SGWCKR,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,7440,120,EA,P,20260330,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,33111-EW011,SGWCKR,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,7560,120,EA,P,20260406,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,33111-EW011-DB,SGWCKR,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,7609,49,EA,P,20260413,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,33111-EW011-FI,SGWCKR,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,7609,0,EA,P,20260420,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,33111-EW011-LK,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,38640,2940,EA,P,20250421,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,33111-EW011-MC,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,41440,2800,EA,P,20250428,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,33112-EW010,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,44380,2940,EA,P,20250505,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,33112-EW010-DB,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,47320,2940,EA,P,20250512,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,33112-EW010-FI,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,49980,2660,EA,P,20250519,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,33112-EW010-LK,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,52920,2940,EA,P,20250526,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,33112-EW010-MC,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,55860,2940,EA,P,20250602,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,48441-EW060-A,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,58800,2940,EA,P,20250609,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,48441-EW060-CO,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,61880,3080,EA,P,20250616,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,48441-EW060-FI,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,64820,2940,EA,P,20250623,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,48441-EW060-MC1,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,67760,2940,EA,P,20250630,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,48441-EW060-MC2,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,70700,2940,EA,P,20250707,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,48441-EW060-ST,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,73080,2380,EA,P,20250714,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,50114-MJE-D002-H1,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,76160,3080,EA,P,20250721,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,50114-MJE-D002-H1-FI,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,79100,2940,EA,P,20250728,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,50114-MJE-D002-H1-MC,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,82040,2940,EA,P,20250804,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,50115-MJE-D002-H1,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,85120,3080,EA,P,20250811,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,50115-MJE-D002-H1-FI,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,87640,2520,EA,P,20250818,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,50115-MJE-D002-H1-MC,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,90580,2940,EA,P,20250825,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51211-3M0A-J000,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,93520,2940,EA,P,20250901,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51211-T24-T000,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,96880,3360,EA,P,20250908,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51211-T5A-J110,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,99820,2940,EA,P,20250915,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51211-T8N-0000,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,102900,3080,EA,P,20250922,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51211-T9A-T020,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,105140,2240,EA,P,20250929,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51211-T9C-T110,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,105140,0,EA,P,20251006,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51211-TEA-T000,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,105140,0,EA,P,20251013,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51211-TEA-T100,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,105140,0,EA,P,20251020,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51211-TVE-H001,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,105140,0,EA,P,20251027,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51211-TVE-H001-IS,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,106540,1400,EA,P,20251103,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51211-TVE-H001-MC,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,109620,3080,EA,P,20251110,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51211-TVE-H001-SD,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,112420,2800,EA,P,20251117,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51216-3M0A-J000,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,115220,2800,EA,P,20251124,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51216-T24-T000,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,118160,2940,EA,P,20251201,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51216-T5A-J110,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,123620,5460,EA,P,20251208,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51216-T8N-0000,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,126420,2800,EA,P,20251215,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51216-T9A-T020,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,126420,0,EA,P,20251222,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51216-T9C-T110,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,126420,0,EA,P,20251229,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51216-TEA-T000,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,129500,3080,EA,P,20260105,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51216-TEA-T100,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,132160,2660,EA,P,20260112,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51216-TVE-H001,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,134400,2240,EA,P,20260119,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51216-TVE-H001-IS,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,136920,2520,EA,P,20260126,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51216-TVE-H001-MC,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,139720,2800,EA,P,20260202,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51216-TVE-H001-SD,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,142100,2380,EA,P,20260209,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51350-TVA-H031-MC,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,144480,2380,EA,P,20260216,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51350-TVE-H031,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,147000,2520,EA,P,20260223,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51350-TVE-H031-AH,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,149380,2380,EA,P,20260302,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51350-TVE-H031-FI,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,151760,2380,EA,P,20260309,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51350-TVE-H031-MC,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,154140,2380,EA,P,20260316,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51350-TVE-H031-PB,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,156660,2520,EA,P,20260323,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51350-TVLA-X010,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,159040,2380,EA,P,20260330,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51350-TVL-X000,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,161420,2380,EA,P,20260406,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51350-TVL-X001,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,163784,2364,EA,P,20260413,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,51350-TVL-X001-AH,SGVYA9,,,,,CHU,4604201,44380,20250101,20250511,61880,20250101,20250622,2504000028,140,20250408,35700,20250101,20250408,163784,0,EA,P,20260420,,,W
